transcriptID	geneID
Niben101Scf13762g01047.1	Niben101Scf13762g01047
Niben101Scf13762g01002.1	Niben101Scf13762g01002
Niben101Scf13762g01031.1	Niben101Scf13762g01031
Niben101Scf13762g01032.1	Niben101Scf13762g01032
Niben101Scf13762g01039.1	Niben101Scf13762g01039
Niben101Scf13762g01038.1	Niben101Scf13762g01038
Niben101Scf13762g01034.1	Niben101Scf13762g01034
Niben101Scf13762g01035.1	Niben101Scf13762g01035
Niben101Scf13762g01008.1	Niben101Scf13762g01008
Niben101Scf13762g02017.1	Niben101Scf13762g02017
Niben101Scf13762g02019.1	Niben101Scf13762g02019
Niben101Scf13762g02018.1	Niben101Scf13762g02018
Niben101Scf01062g01001.1	Niben101Scf01062g01001
Niben101Scf01062g01016.1	Niben101Scf01062g01016
Niben101Scf01062g01019.1	Niben101Scf01062g01019
Niben101Scf01062g01005.1	Niben101Scf01062g01005
Niben101Scf01062g01021.1	Niben101Scf01062g01021
Niben101Scf01062g02005.1	Niben101Scf01062g02005
Niben101Scf01062g03003.1	Niben101Scf01062g03003
Niben101Scf01062g03002.1	Niben101Scf01062g03002
Niben101Scf01062g03018.1	Niben101Scf01062g03018
Niben101Scf01062g03001.1	Niben101Scf01062g03001
Niben101Scf01062g03017.1	Niben101Scf01062g03017
Niben101Scf01062g04006.1	Niben101Scf01062g04006
Niben101Scf01062g04007.1	Niben101Scf01062g04007
Niben101Scf01062g04003.1	Niben101Scf01062g04003
Niben101Scf01062g05003.1	Niben101Scf01062g05003
Niben101Scf01062g06001.1	Niben101Scf01062g06001
Niben101Scf01062g06002.1	Niben101Scf01062g06002
Niben101Scf01062g06003.1	Niben101Scf01062g06003
Niben101Scf01062g07001.1	Niben101Scf01062g07001
Niben101Scf01062g08013.1	Niben101Scf01062g08013
Niben101Scf01062g08014.1	Niben101Scf01062g08014
Niben101Scf01062g08012.1	Niben101Scf01062g08012
Niben101Scf03243g00004.1	Niben101Scf03243g00004
Niben101Scf03243g00006.1	Niben101Scf03243g00006
Niben101Scf06111g00001.1	Niben101Scf06111g00001
Niben101Scf08231g00006.1	Niben101Scf08231g00006
Niben101Scf08231g00007.1	Niben101Scf08231g00007
Niben101Scf08231g00009.1	Niben101Scf08231g00009
Niben101Scf08231g00011.1	Niben101Scf08231g00011
Niben101Scf09373g00001.1	Niben101Scf09373g00001
Niben101Scf00167g00009.1	Niben101Scf00167g00009
Niben101Scf00167g00006.1	Niben101Scf00167g00006
Niben101Scf00167g00008.1	Niben101Scf00167g00008
Niben101Scf00167g00004.1	Niben101Scf00167g00004
Niben101Scf00167g00033.1	Niben101Scf00167g00033
Niben101Scf00167g00012.1	Niben101Scf00167g00012
Niben101Scf00167g00019.1	Niben101Scf00167g00019
Niben101Scf00167g00037.1	Niben101Scf00167g00037
Niben101Scf00167g00014.1	Niben101Scf00167g00014
Niben101Scf00167g00015.1	Niben101Scf00167g00015
Niben101Scf00167g00016.1	Niben101Scf00167g00016
Niben101Scf00167g01010.1	Niben101Scf00167g01010
Niben101Scf00167g01004.1	Niben101Scf00167g01004
Niben101Scf00167g01008.1	Niben101Scf00167g01008
Niben101Scf00167g01002.1	Niben101Scf00167g01002
Niben101Scf00167g01003.1	Niben101Scf00167g01003
Niben101Scf00167g02005.1	Niben101Scf00167g02005
Niben101Scf00167g03003.1	Niben101Scf00167g03003
Niben101Scf00167g03011.1	Niben101Scf00167g03011
Niben101Scf00167g03014.1	Niben101Scf00167g03014
Niben101Scf00167g03013.1	Niben101Scf00167g03013
Niben101Scf00167g03015.1	Niben101Scf00167g03015
Niben101Scf00167g03010.1	Niben101Scf00167g03010
Niben101Scf00167g04011.1	Niben101Scf00167g04011
Niben101Scf00167g04019.1	Niben101Scf00167g04019
Niben101Scf00167g04020.1	Niben101Scf00167g04020
Niben101Scf00167g04017.1	Niben101Scf00167g04017
Niben101Scf00167g04018.1	Niben101Scf00167g04018
Niben101Scf00167g05005.1	Niben101Scf00167g05005
Niben101Scf00167g05001.1	Niben101Scf00167g05001
Niben101Scf00167g05011.1	Niben101Scf00167g05011
Niben101Scf00167g05008.1	Niben101Scf00167g05008
Niben101Scf04802g00001.1	Niben101Scf04802g00001
Niben101Scf04802g01012.1	Niben101Scf04802g01012
Niben101Scf04802g01015.1	Niben101Scf04802g01015
Niben101Scf04802g01014.1	Niben101Scf04802g01014
Niben101Scf01489g00009.1	Niben101Scf01489g00009
Niben101Scf01489g00004.1	Niben101Scf01489g00004
Niben101Scf01489g01002.1	Niben101Scf01489g01002
Niben101Scf01489g01003.1	Niben101Scf01489g01003
Niben101Scf01489g01032.1	Niben101Scf01489g01032
Niben101Scf01489g01038.1	Niben101Scf01489g01038
Niben101Scf01489g01008.1	Niben101Scf01489g01008
Niben101Scf01489g01004.1	Niben101Scf01489g01004
Niben101Scf01489g01037.1	Niben101Scf01489g01037
Niben101Scf01489g01005.1	Niben101Scf01489g01005
Niben101Scf06514g02001.1	Niben101Scf06514g02001
Niben101Scf06514g02019.1	Niben101Scf06514g02019
Niben101Scf06514g02008.1	Niben101Scf06514g02008
Niben101Scf06514g02012.1	Niben101Scf06514g02012
Niben101Scf06514g03001.1	Niben101Scf06514g03001
Niben101Scf06514g03006.1	Niben101Scf06514g03006
Niben101Scf04708g00012.1	Niben101Scf04708g00012
Niben101Scf04708g00001.1	Niben101Scf04708g00001
Niben101Scf04708g00002.1	Niben101Scf04708g00002
Niben101Scf04708g00011.1	Niben101Scf04708g00011
Niben101Scf12571g00004.1	Niben101Scf12571g00004
Niben101Scf21552g00001.1	Niben101Scf21552g00001
Niben101Scf21552g00002.1	Niben101Scf21552g00002
Niben101Scf04273g00001.1	Niben101Scf04273g00001
Niben101Scf17324g00004.1	Niben101Scf17324g00004
Niben101Scf17324g01011.1	Niben101Scf17324g01011
Niben101Scf17324g01010.1	Niben101Scf17324g01010
Niben101Scf03590g01001.1	Niben101Scf03590g01001
Niben101Scf03590g01002.1	Niben101Scf03590g01002
Niben101Scf11009g00040.1	Niben101Scf11009g00040
Niben101Scf11009g00002.1	Niben101Scf11009g00002
Niben101Scf11009g00019.1	Niben101Scf11009g00019
Niben101Scf11009g00014.1	Niben101Scf11009g00014
Niben101Scf11009g00018.1	Niben101Scf11009g00018
Niben101Scf11009g00029.1	Niben101Scf11009g00029
Niben101Scf11009g00010.1	Niben101Scf11009g00010
Niben101Scf11009g00021.1	Niben101Scf11009g00021
Niben101Scf11009g00050.1	Niben101Scf11009g00050
Niben101Scf11009g00008.1	Niben101Scf11009g00008
Niben101Scf11009g00051.1	Niben101Scf11009g00051
Niben101Scf11009g00005.1	Niben101Scf11009g00005
Niben101Ctg16329g00003.1	Niben101Ctg16329g00003
Niben101Scf01423g00004.1	Niben101Scf01423g00004
Niben101Scf01423g01005.1	Niben101Scf01423g01005
Niben101Scf01423g02003.1	Niben101Scf01423g02003
Niben101Scf01423g04007.1	Niben101Scf01423g04007
Niben101Scf01423g04006.1	Niben101Scf01423g04006
Niben101Scf01423g04012.1	Niben101Scf01423g04012
Niben101Scf01423g05003.1	Niben101Scf01423g05003
Niben101Scf01423g05012.1	Niben101Scf01423g05012
Niben101Scf01423g05013.1	Niben101Scf01423g05013
Niben101Scf01423g05004.1	Niben101Scf01423g05004
Niben101Scf06262g00001.1	Niben101Scf06262g00001
Niben101Scf12891g00001.1	Niben101Scf12891g00001
Niben101Scf12891g00002.1	Niben101Scf12891g00002
Niben101Ctg13008g00002.1	Niben101Ctg13008g00002
Niben101Scf05055g01004.1	Niben101Scf05055g01004
Niben101Scf06614g00003.1	Niben101Scf06614g00003
Niben101Scf06614g02002.1	Niben101Scf06614g02002
Niben101Scf06614g02008.1	Niben101Scf06614g02008
Niben101Scf19213g01005.1	Niben101Scf19213g01005
Niben101Scf28395g00002.1	Niben101Scf28395g00002
Niben101Scf28395g00001.1	Niben101Scf28395g00001
Niben101Scf07494g00001.1	Niben101Scf07494g00001
Niben101Scf07494g00004.1	Niben101Scf07494g00004
Niben101Scf07494g00009.1	Niben101Scf07494g00009
Niben101Scf01234g00006.1	Niben101Scf01234g00006
Niben101Scf01234g00007.1	Niben101Scf01234g00007
Niben101Scf01234g01012.1	Niben101Scf01234g01012
Niben101Scf01234g01008.1	Niben101Scf01234g01008
Niben101Scf10613g00008.1	Niben101Scf10613g00008
Niben101Scf10613g00001.1	Niben101Scf10613g00001
Niben101Scf10613g00009.1	Niben101Scf10613g00009
Niben101Scf10613g00002.1	Niben101Scf10613g00002
Niben101Scf10613g00003.1	Niben101Scf10613g00003
Niben101Scf10613g00004.1	Niben101Scf10613g00004
Niben101Scf07793g00001.1	Niben101Scf07793g00001
Niben101Scf07793g00002.1	Niben101Scf07793g00002
Niben101Scf07793g00003.1	Niben101Scf07793g00003
Niben101Scf07793g01019.1	Niben101Scf07793g01019
Niben101Scf07793g01012.1	Niben101Scf07793g01012
Niben101Scf07793g01013.1	Niben101Scf07793g01013
Niben101Scf07793g02022.1	Niben101Scf07793g02022
Niben101Scf07793g02010.1	Niben101Scf07793g02010
Niben101Scf07793g02011.1	Niben101Scf07793g02011
Niben101Scf07793g02023.1	Niben101Scf07793g02023
Niben101Scf07793g02024.1	Niben101Scf07793g02024
Niben101Scf20324g00010.1	Niben101Scf20324g00010
Niben101Scf20324g00001.1	Niben101Scf20324g00001
Niben101Scf11585g00014.1	Niben101Scf11585g00014
Niben101Scf11585g00003.1	Niben101Scf11585g00003
Niben101Scf11585g00011.1	Niben101Scf11585g00011
Niben101Scf00734g00002.1	Niben101Scf00734g00002
Niben101Scf00734g00001.1	Niben101Scf00734g00001
Niben101Scf00734g03003.1	Niben101Scf00734g03003
Niben101Scf00734g03002.1	Niben101Scf00734g03002
Niben101Scf00449g00004.1	Niben101Scf00449g00004
Niben101Scf00449g01013.1	Niben101Scf00449g01013
Niben101Scf00449g01001.1	Niben101Scf00449g01001
Niben101Scf00449g01015.1	Niben101Scf00449g01015
Niben101Scf00449g02005.1	Niben101Scf00449g02005
Niben101Scf00449g02001.1	Niben101Scf00449g02001
Niben101Scf00449g03001.1	Niben101Scf00449g03001
Niben101Scf00449g04001.1	Niben101Scf00449g04001
Niben101Scf00449g04003.1	Niben101Scf00449g04003
Niben101Scf00449g04015.1	Niben101Scf00449g04015
Niben101Scf00449g05021.1	Niben101Scf00449g05021
Niben101Scf00449g05005.1	Niben101Scf00449g05005
Niben101Scf00449g05023.1	Niben101Scf00449g05023
Niben101Scf00449g06008.1	Niben101Scf00449g06008
Niben101Scf00449g06005.1	Niben101Scf00449g06005
Niben101Scf00449g06016.1	Niben101Scf00449g06016
Niben101Scf00449g06013.1	Niben101Scf00449g06013
Niben101Scf00449g06010.1	Niben101Scf00449g06010
Niben101Scf08332g00005.1	Niben101Scf08332g00005
Niben101Ctg12810g00001.1	Niben101Ctg12810g00001
Niben101Scf02705g00004.1	Niben101Scf02705g00004
Niben101Scf02705g01020.1	Niben101Scf02705g01020
Niben101Scf02705g01019.1	Niben101Scf02705g01019
Niben101Scf02705g01021.1	Niben101Scf02705g01021
Niben101Scf02705g01018.1	Niben101Scf02705g01018
Niben101Scf02705g02020.1	Niben101Scf02705g02020
Niben101Scf02705g02021.1	Niben101Scf02705g02021
Niben101Scf02705g02016.1	Niben101Scf02705g02016
Niben101Scf02705g02022.1	Niben101Scf02705g02022
Niben101Scf28115g00001.1	Niben101Scf28115g00001
Niben101Scf28115g00004.1	Niben101Scf28115g00004
Niben101Scf28115g01001.1	Niben101Scf28115g01001
Niben101Scf28115g01011.1	Niben101Scf28115g01011
Niben101Scf28115g01014.1	Niben101Scf28115g01014
Niben101Scf32510g00003.1	Niben101Scf32510g00003
Niben101Scf00620g00003.1	Niben101Scf00620g00003
Niben101Scf00620g00002.1	Niben101Scf00620g00002
Niben101Scf00620g01005.1	Niben101Scf00620g01005
Niben101Scf00620g02006.1	Niben101Scf00620g02006
Niben101Scf00620g02007.1	Niben101Scf00620g02007
Niben101Scf00620g02005.1	Niben101Scf00620g02005
Niben101Scf00620g02008.1	Niben101Scf00620g02008
Niben101Scf02052g00010.1	Niben101Scf02052g00010
Niben101Scf02052g00015.1	Niben101Scf02052g00015
Niben101Scf12481g01004.1	Niben101Scf12481g01004
Niben101Scf12481g01005.1	Niben101Scf12481g01005
Niben101Scf00069g00001.1	Niben101Scf00069g00001
Niben101Scf00069g00005.1	Niben101Scf00069g00005
Niben101Scf00069g01003.1	Niben101Scf00069g01003
Niben101Scf00069g01002.1	Niben101Scf00069g01002
Niben101Scf00069g01007.1	Niben101Scf00069g01007
Niben101Scf00069g01009.1	Niben101Scf00069g01009
Niben101Scf00069g02007.1	Niben101Scf00069g02007
Niben101Scf00069g02013.1	Niben101Scf00069g02013
Niben101Scf00069g03002.1	Niben101Scf00069g03002
Niben101Scf00069g03001.1	Niben101Scf00069g03001
Niben101Scf00069g03003.1	Niben101Scf00069g03003
Niben101Scf00069g03014.1	Niben101Scf00069g03014
Niben101Scf00069g04016.1	Niben101Scf00069g04016
Niben101Scf00069g04005.1	Niben101Scf00069g04005
Niben101Scf00069g04002.1	Niben101Scf00069g04002
Niben101Scf00069g04007.1	Niben101Scf00069g04007
Niben101Scf00069g04008.1	Niben101Scf00069g04008
Niben101Scf00069g05004.1	Niben101Scf00069g05004
Niben101Scf00069g06001.1	Niben101Scf00069g06001
Niben101Scf00069g07004.1	Niben101Scf00069g07004
Niben101Scf00069g08002.1	Niben101Scf00069g08002
Niben101Scf00069g09006.1	Niben101Scf00069g09006
Niben101Scf00069g10002.1	Niben101Scf00069g10002
Niben101Scf00069g11015.1	Niben101Scf00069g11015
Niben101Scf00069g11017.1	Niben101Scf00069g11017
Niben101Scf00069g11022.1	Niben101Scf00069g11022
Niben101Scf00069g11019.1	Niben101Scf00069g11019
Niben101Scf00069g12020.1	Niben101Scf00069g12020
Niben101Scf00069g12023.1	Niben101Scf00069g12023
Niben101Scf00069g12007.1	Niben101Scf00069g12007
Niben101Scf00069g12009.1	Niben101Scf00069g12009
Niben101Scf00069g12017.1	Niben101Scf00069g12017
Niben101Scf00069g12019.1	Niben101Scf00069g12019
Niben101Scf00069g12011.1	Niben101Scf00069g12011
Niben101Scf00069g12008.1	Niben101Scf00069g12008
Niben101Scf00069g13003.1	Niben101Scf00069g13003
Niben101Scf00069g13004.1	Niben101Scf00069g13004
Niben101Scf00069g14014.1	Niben101Scf00069g14014
Niben101Scf00069g14019.1	Niben101Scf00069g14019
Niben101Scf00069g14007.1	Niben101Scf00069g14007
Niben101Scf00069g14006.1	Niben101Scf00069g14006
Niben101Scf00069g15007.1	Niben101Scf00069g15007
Niben101Scf00069g15002.1	Niben101Scf00069g15002
Niben101Scf00069g15032.1	Niben101Scf00069g15032
Niben101Scf00069g15006.1	Niben101Scf00069g15006
Niben101Scf00069g15020.1	Niben101Scf00069g15020
Niben101Scf00069g15018.1	Niben101Scf00069g15018
Niben101Scf00069g15010.1	Niben101Scf00069g15010
Niben101Scf25141g00001.1	Niben101Scf25141g00001
Niben101Scf09140g00005.1	Niben101Scf09140g00005
Niben101Scf09140g01001.1	Niben101Scf09140g01001
Niben101Scf09140g01006.1	Niben101Scf09140g01006
Niben101Scf09140g01009.1	Niben101Scf09140g01009
Niben101Scf09140g01005.1	Niben101Scf09140g01005
Niben101Scf03651g00002.1	Niben101Scf03651g00002
Niben101Scf03651g00008.1	Niben101Scf03651g00008
Niben101Scf03651g00004.1	Niben101Scf03651g00004
Niben101Scf03651g01010.1	Niben101Scf03651g01010
Niben101Scf03651g02008.1	Niben101Scf03651g02008
Niben101Scf03651g02007.1	Niben101Scf03651g02007
Niben101Scf03651g03001.1	Niben101Scf03651g03001
Niben101Scf03651g03002.1	Niben101Scf03651g03002
Niben101Scf03651g05004.1	Niben101Scf03651g05004
Niben101Scf03651g05005.1	Niben101Scf03651g05005
Niben101Scf15120g00001.1	Niben101Scf15120g00001
Niben101Scf15120g00010.1	Niben101Scf15120g00010
Niben101Scf15120g00007.1	Niben101Scf15120g00007
Niben101Scf15120g00002.1	Niben101Scf15120g00002
Niben101Scf15120g01003.1	Niben101Scf15120g01003
Niben101Scf15120g01008.1	Niben101Scf15120g01008
Niben101Scf15120g01014.1	Niben101Scf15120g01014
Niben101Scf15120g01013.1	Niben101Scf15120g01013
Niben101Scf15120g01015.1	Niben101Scf15120g01015
Niben101Scf15120g01016.1	Niben101Scf15120g01016
Niben101Scf04528g00002.1	Niben101Scf04528g00002
Niben101Scf04528g01011.1	Niben101Scf04528g01011
Niben101Scf04528g01010.1	Niben101Scf04528g01010
Niben101Scf04528g02001.1	Niben101Scf04528g02001
Niben101Scf04528g03005.1	Niben101Scf04528g03005
Niben101Scf04528g04004.1	Niben101Scf04528g04004
Niben101Scf04528g05004.1	Niben101Scf04528g05004
Niben101Scf04528g06003.1	Niben101Scf04528g06003
Niben101Scf04528g08003.1	Niben101Scf04528g08003
Niben101Scf04528g09004.1	Niben101Scf04528g09004
Niben101Scf04528g09014.1	Niben101Scf04528g09014
Niben101Scf04528g09002.1	Niben101Scf04528g09002
Niben101Scf04528g09007.1	Niben101Scf04528g09007
Niben101Scf04528g10005.1	Niben101Scf04528g10005
Niben101Scf04528g11001.1	Niben101Scf04528g11001
Niben101Scf04528g11009.1	Niben101Scf04528g11009
Niben101Scf04528g11002.1	Niben101Scf04528g11002
Niben101Scf04528g12007.1	Niben101Scf04528g12007
Niben101Scf04528g12001.1	Niben101Scf04528g12001
Niben101Scf04528g12009.1	Niben101Scf04528g12009
Niben101Scf04528g13014.1	Niben101Scf04528g13014
Niben101Scf04528g13015.1	Niben101Scf04528g13015
Niben101Scf04528g13017.1	Niben101Scf04528g13017
Niben101Scf04528g13006.1	Niben101Scf04528g13006
Niben101Scf04528g13005.1	Niben101Scf04528g13005
Niben101Ctg13505g00002.1	Niben101Ctg13505g00002
Niben101Scf20035g00004.1	Niben101Scf20035g00004
Niben101Scf20035g00003.1	Niben101Scf20035g00003
Niben101Scf16092g00001.1	Niben101Scf16092g00001
Niben101Ctg07683g00002.1	Niben101Ctg07683g00002
Niben101Ctg16479g00004.1	Niben101Ctg16479g00004
Niben101Scf19295g00001.1	Niben101Scf19295g00001
Niben101Scf19295g00012.1	Niben101Scf19295g00012
Niben101Scf19295g00010.1	Niben101Scf19295g00010
Niben101Scf19295g00013.1	Niben101Scf19295g00013
Niben101Scf19295g00014.1	Niben101Scf19295g00014
Niben101Scf19295g00011.1	Niben101Scf19295g00011
Niben101Scf19295g00015.1	Niben101Scf19295g00015
Niben101Scf06462g00003.1	Niben101Scf06462g00003
Niben101Scf06462g01001.1	Niben101Scf06462g01001
Niben101Scf06462g01002.1	Niben101Scf06462g01002
Niben101Scf31796g00003.1	Niben101Scf31796g00003
Niben101Scf31796g00002.1	Niben101Scf31796g00002
Niben101Scf10239g00001.1	Niben101Scf10239g00001
Niben101Scf04312g00010.1	Niben101Scf04312g00010
Niben101Scf04312g00007.1	Niben101Scf04312g00007
Niben101Scf04312g02005.1	Niben101Scf04312g02005
Niben101Scf04312g03008.1	Niben101Scf04312g03008
Niben101Scf04312g03016.1	Niben101Scf04312g03016
Niben101Scf04312g03010.1	Niben101Scf04312g03010
Niben101Scf23752g00006.1	Niben101Scf23752g00006
Niben101Scf10054g00007.1	Niben101Scf10054g00007
Niben101Scf10054g00005.1	Niben101Scf10054g00005
Niben101Scf10054g00006.1	Niben101Scf10054g00006
Niben101Scf16898g00001.1	Niben101Scf16898g00001
Niben101Scf16898g00006.1	Niben101Scf16898g00006
Niben101Scf16898g00004.1	Niben101Scf16898g00004
Niben101Scf03116g00001.1	Niben101Scf03116g00001
Niben101Scf03116g00005.1	Niben101Scf03116g00005
Niben101Scf03116g01004.1	Niben101Scf03116g01004
Niben101Scf03116g01003.1	Niben101Scf03116g01003
Niben101Scf03116g01002.1	Niben101Scf03116g01002
Niben101Scf03116g01001.1	Niben101Scf03116g01001
Niben101Scf03116g02005.1	Niben101Scf03116g02005
Niben101Scf03116g02003.1	Niben101Scf03116g02003
Niben101Scf03116g03004.1	Niben101Scf03116g03004
Niben101Scf03116g04002.1	Niben101Scf03116g04002
Niben101Scf03116g04001.1	Niben101Scf03116g04001
Niben101Scf03116g04003.1	Niben101Scf03116g04003
Niben101Scf03116g04007.1	Niben101Scf03116g04007
Niben101Scf03116g04006.1	Niben101Scf03116g04006
Niben101Scf03116g04004.1	Niben101Scf03116g04004
Niben101Scf00498g00006.1	Niben101Scf00498g00006
Niben101Scf04915g00003.1	Niben101Scf04915g00003
Niben101Scf04915g01001.1	Niben101Scf04915g01001
Niben101Scf04915g05007.1	Niben101Scf04915g05007
Niben101Scf04915g05008.1	Niben101Scf04915g05008
Niben101Scf04915g05006.1	Niben101Scf04915g05006
Niben101Ctg10912g00001.1	Niben101Ctg10912g00001
Niben101Scf07320g00007.1	Niben101Scf07320g00007
Niben101Scf07320g00021.1	Niben101Scf07320g00021
Niben101Scf07320g00016.1	Niben101Scf07320g00016
Niben101Scf07320g00022.1	Niben101Scf07320g00022
Niben101Scf07320g00018.1	Niben101Scf07320g00018
Niben101Scf07320g00019.1	Niben101Scf07320g00019
Niben101Scf07320g00020.1	Niben101Scf07320g00020
Niben101Scf11052g00008.1	Niben101Scf11052g00008
Niben101Ctg06797g00003.1	Niben101Ctg06797g00003
Niben101Ctg08138g00001.1	Niben101Ctg08138g00001
Niben101Scf27753g00017.1	Niben101Scf27753g00017
Niben101Scf27753g00001.1	Niben101Scf27753g00001
Niben101Scf27753g00010.1	Niben101Scf27753g00010
Niben101Scf00398g00003.1	Niben101Scf00398g00003
Niben101Scf00398g00002.1	Niben101Scf00398g00002
Niben101Scf00398g00015.1	Niben101Scf00398g00015
Niben101Scf00398g00014.1	Niben101Scf00398g00014
Niben101Scf00398g00005.1	Niben101Scf00398g00005
Niben101Scf00398g01004.1	Niben101Scf00398g01004
Niben101Scf00398g02004.1	Niben101Scf00398g02004
Niben101Scf00398g03004.1	Niben101Scf00398g03004
Niben101Scf00398g03005.1	Niben101Scf00398g03005
Niben101Scf00398g04003.1	Niben101Scf00398g04003
Niben101Scf00398g06002.1	Niben101Scf00398g06002
Niben101Scf00398g06020.1	Niben101Scf00398g06020
Niben101Scf00398g06016.1	Niben101Scf00398g06016
Niben101Scf00398g06028.1	Niben101Scf00398g06028
Niben101Scf00398g06018.1	Niben101Scf00398g06018
Niben101Scf00398g06014.1	Niben101Scf00398g06014
Niben101Scf00398g06013.1	Niben101Scf00398g06013
Niben101Scf00398g07001.1	Niben101Scf00398g07001
Niben101Scf00398g07002.1	Niben101Scf00398g07002
Niben101Scf00398g07019.1	Niben101Scf00398g07019
Niben101Scf00398g07006.1	Niben101Scf00398g07006
Niben101Scf00398g07010.1	Niben101Scf00398g07010
Niben101Scf08388g00006.1	Niben101Scf08388g00006
Niben101Scf08388g00008.1	Niben101Scf08388g00008
Niben101Scf08388g00011.1	Niben101Scf08388g00011
Niben101Scf03832g00003.1	Niben101Scf03832g00003
Niben101Scf03832g00002.1	Niben101Scf03832g00002
Niben101Scf03832g01006.1	Niben101Scf03832g01006
Niben101Scf03832g01002.1	Niben101Scf03832g01002
Niben101Scf03832g02016.1	Niben101Scf03832g02016
Niben101Scf03832g02004.1	Niben101Scf03832g02004
Niben101Scf03832g02013.1	Niben101Scf03832g02013
Niben101Scf03832g02022.1	Niben101Scf03832g02022
Niben101Scf03832g02020.1	Niben101Scf03832g02020
